-73.6551,1.42337,6.56721,6.16084,31.7041,0.854962,5.54722,29.0412,12.2402,5.64252,24.2325,15.0959,11.2982,9.01323,23.752,3.44824,9.74404,15.6479,2.11035,0.342792,62.7581,9.24294,11.0212,3.78743,28.6952,4.7187,9.26474,12.8541,53.8807,9.43018,8.4962,21.13,2.13776,9.8229,14.199,10.3012,19.8424,17.1788,13.3227,14.7749,10.392,5.82433,9.68722,4.05077,24.6653,12.6078,8.98035,18.8875,31.1765,22.0391,18.8098,7.26719,0.853386,9.35074,5.94225,15.6558,18.0152,13.8553,17.0384,7.23486,22.9225,7.47288,20.0772,3.50968,18.1029,15.764,7.88713,31.9127,5.90946,11.5691,20.0187,19.255,3.02332,1.33491,16.8456,2.50333,10.5463,2.9339,0.643617,6.39493,14.5907,11.8662,14.8807,19.7328,10.3831,6.30539,20.0916,15.5799,24.9595,23.0081,8.52788,6.68934,21.0646,21.7101,24.4264,1.65814,22.5973,4.85756,6.72903,5.44479,20.9436,11.1822,11.7809,28.6236,22.3863,22.0953,6.46465,7.79572,3.31712,10.3915,15.0626,2.66738,13.781,8.19284,30.3546,6.78322,40.7414,2.61201,13.4701,8.53829,13.2291,5.31653,0.732472,16.167,15.5337,16.5495,37.8776,11.2282,13.7654,20.4276,37.0833,7.94236,14.0991,9.0017,4.66628,10.2528,25.6096,12.8905,13.9201,5.32726,2.9261,5.72945,19.2341,20.5488,4.00331,19.2508,41.4507,34.8889,2.31232,3.16686,18.6292,31.3388,11.9543,19.9653,4.81131,5.72679,18.4246,9.68966,2.38641,8.15324,7.99853,16.6439,20.1093,13.9225,10.9094,27.7061,8.13747,4.10471,22.4686,13.2916,4.19056,25.0579,9.68271,7.51086,5.4016,4.69321,2.38759,8.43453,4.46442,15.9458,32.518,14.9273,7.22685,4.39472,4.21335,11.5006,2.10787,2.24832,11.9932,32.6122,34.3662,7.67178,7.29151,9.36063,3.03186,5.63039,14.4499,21.5043,5.94433,13.9944,7.62193,11.9685,0.581908,1.4346,5.50816,43.8807,13.8092,4.43061,6.64059,11.7056,5.40108,9.79183,2.70399,14.5177,1.94903,31.5978,28.9093,20.6128,59.0156,13.191,14.2041,10.3518,12.2112,6.04723,23.9768,13.0321,21.342,1.683,3.16495,7.40584,7.98865,2.33306,5.92759,10.7332,6.58871,30.7753,37.0925,12.7761,7.32502,20.7048,16.6305,15.9213,31.7906,26.567,28.8597,9.37287,0.771572,1103.43
-73.8928,4.16805,19.4017,8.77607,28.7315,16.4897,6.26092,6.50236,6.10718,10.9007,38.8462,16.3116,12.8977,10.9324,54.9757,10.6451,11.7024,12.0774,11.4644,1.03632,1.92366,27.3662,18.9369,9.57471,20.7781,6.30062,15.017,33.5223,15.3627,19.7055,15.5462,16.7519,11.9373,1.46032,9.22191,9.07267,13.6904,12.2405,2.57098,21.6881,0.38548,5.96772,2.65612,1.37858,0.576481,6.47681,28.5181,19.151,5.79086,29.2884,47.403,9.41222,12.5485,6.64891,3.87016,1.04259,10.3625,10.183,19.8083,14.1296,17.4045,16.8537,26.7908,0.901294,16.2057,8.91035,15.7872,24.3452,10.8734,14.5386,4.12001,5.72406,6.5502,3.19517,40.9088,3.45121,9.45445,11.5936,8.86368,1.35459,14.8299,21.5775,44.4,6.36274,11.6701,5.31339,7.66751,27.6138,3.99212,7.14601,9.23573,30.949,21.591,9.21723,12.3587,16.7883,61.0808,4.98661,7.98495,17.445,9.60639,11.6893,38.4339,17.203,31.9716,25.4654,10.5277,11.1039,12.013,8.61302,2.02933,12.1728,10.5666,12.0977,10.2212,40.9631,42.4349,1.39203,0.886241,3.07602,6.31559,2.56668,9.06059,9.31858,35.0491,13.0298,14.371,22.5176,19.6788,17.7014,20.4655,4.00879,8.64631,13.1939,7.38691,19.3678,20.2593,2.54798,14.0059,0.597743,26.6547,2.48097,31.5878,9.99639,3.6865,9.03445,4.58914,12.3887,1.53814,4.61068,15.9982,41.9301,17.0175,15.9228,3.63511,5.78026,8.51524,24.4677,9.13887,16.1788,4.88821,5.90317,20.6353,17.3814,2.3226,2.63308,89.8994,2.80479,4.02437,12.5243,1.74872,17.8436,14.5431,3.16427,8.18207,14.2906,17.3413,3.13449,19.1233,4.47756,1.9754,9.17866,12.37,6.02952,4.2701,10.112,15.1166,0.935384,1.24158,41.2374,13.2959,5.9107,17.4822,4.03653,9.78067,5.5244,22.0803,6.91084,4.40147,7.25695,3.3104,5.15285,23.8712,1.02751,1.58543,12.5031,10.9101,6.30623,6.64073,1.34322,0.532153,27.5693,24.7851,2.27203,23.107,31.4155,11.2074,17.0863,13.5275,15.0023,8.45536,32.2424,17.1252,40.336,41.1879,21.076,21.8525,9.32231,2.50473,3.74945,2.3258,14.1732,14.5899,15.177,2.51525,44.1122,21.3416,7.91274,10.8458,6.09029,19.8784,6.57523,8.57493,63.886,25.1788,41.4053,0.182395,1116.95
-74.3276,3.75072,14.7436,9.338,39.1767,2.1581,3.28196,10.6424,10.953,0.697249,22.3001,14.7212,21.0622,33.4261,12.2857,3.96816,18.7969,10.4738,7.1408,2.66023,1.01201,45.9343,29.787,9.52288,14.6589,7.594,16.8821,44.4393,3.15772,12.5572,11.1982,6.5867,33.0945,1.32017,16.4397,5.81258,5.53788,9.80971,3.80257,33.2806,18.445,10.1768,2.41304,11.4802,14.4706,5.99203,14.8357,2.42627,32.5737,11.6038,14.1259,9.64024,20.9008,11.3351,2.92235,8.74606,40.4918,31.4372,13.4468,10.4786,13.4661,15.143,11.519,0.934054,17.0972,2.278,36.1605,7.89296,11.8044,9.85167,8.28392,2.14375,13.7979,5.62809,8.88861,2.69583,27.9334,18.5636,15.3532,1.91867,0.807906,3.34628,47.2539,4.18068,7.67738,4.95913,20.6602,18.0264,2.22753,11.5523,12.6189,38.3783,23.9287,17.723,1.39609,2.18719,50.3563,3.83048,9.31249,2.81332,43.9959,1.15547,13.1609,2.7656,18.5482,22.4514,8.88581,16.4606,6.88485,10.0964,35.229,7.81436,3.4263,2.44528,29.7176,24.0055,44.104,5.32501,13.7917,20.7933,6.00911,3.59378,11.0449,20.7575,19.1735,16.5714,13.409,5.6705,14.912,15.9159,18.3708,11.7827,21.5221,14.1584,8.45485,17.0742,4.8948,2.54798,37.1007,12.6279,9.60016,19.2546,8.16278,2.4582,8.79889,23.1138,3.62883,21.9076,5.83574,1.99726,28.0221,13.2692,9.83208,2.8431,7.08447,19.4705,10.6691,4.35805,10.7559,3.56657,2.47665,8.97202,7.97145,21.8259,16.9969,28.228,4.86841,31.6058,13.3191,41.1087,0.535076,13.1532,11.1295,2.34661,8.40926,11.0862,28.3216,7.80483,2.55653,8.76799,18.7404,3.01561,5.30282,3.03804,11.349,16.5664,9.49549,0.727406,4.7257,29.6957,25.8359,7.50803,44.9215,15.1987,1.1376,5.51411,0.354353,10.2948,33.0492,4.04732,11.2281,4.4823,9.41864,5.78747,17.8377,4.07743,49.1194,33.5315,5.81342,15.2906,18.4293,11.124,15.3572,1.88396,14.8401,20.1232,13.2005,9.65282,24.502,7.90712,10.2466,28.6218,22.0237,19.7804,35.6059,28.6608,7.98168,14.4507,1.00474,15.072,5.96938,7.75569,9.87469,8.40065,2.28654,6.88678,8.49574,2.28479,15.4768,14.1179,39.9381,15.4561,1.84109,24.1269,12.4978,8.56113,0.116575,1105.26
-72.4846,8.62219,8.41414,32.2432,26.1189,1.44705,3.15599,3.19177,10.8119,4.63625,10.4245,4.16443,14.1255,5.71747,19.1836,14.2585,22.6182,9.73174,9.80866,9.36741,9.32805,39.1226,27.6519,9.43959,13.3404,2.28348,8.78118,27.145,3.20025,18.1842,19.2142,17.6619,33.1172,1.81098,26.5332,4.56716,9.72822,21.6509,1.23862,40.4243,52.6063,4.76002,1.87543,7.7118,5.3368,19.7574,5.49705,24.4038,3.58823,3.18443,12.1993,7.00272,8.64696,54.923,5.51316,3.2998,19.44,23.506,7.68896,3.04658,27.3806,14.481,11.4153,20.5862,3.25233,14.0515,3.18616,8.7764,13.2534,5.80284,15.3891,4.36764,15.2014,0.383848,16.1792,6.79263,25.6907,18.8371,19.177,3.60734,12.4241,8.17046,2.46722,3.88353,4.33863,20.8121,7.53094,14.9964,8.62319,28.6688,12.8464,8.83502,15.6504,6.40174,3.84565,1.22092,46.1031,9.91071,21.4834,16.1474,25.9423,8.64602,11.483,2.44292,15.386,24.6711,2.09683,34.6676,7.89962,12.8568,32.6027,9.35658,1.93598,15.8274,13.5663,2.93153,30.2776,27.1056,17.227,26.206,11.7868,17.8899,20.3567,8.97905,2.48858,16.8387,16.7813,20.1803,27.9432,8.04437,15.816,9.3733,2.51168,5.37796,18.0969,17.1083,6.34572,5.36616,20.3069,10.3104,41.4463,10.2441,2.03088,35.2368,28.243,6.09686,10.1373,22.249,8.00711,3.40965,31.0242,1.35669,12.1491,4.32902,6.42677,17.1563,12.1974,14.9212,13.8849,4.8527,7.73134,19.003,3.78222,40.5034,32.1559,2.98308,6.98244,26.5709,60.2565,2.52445,3.11671,15.3824,8.66916,6.23309,7.28044,13.9494,18.2469,8.39334,39.4904,10.4178,3.48624,16.1544,4.44065,19.0096,2.11564,31.9159,2.24209,12.7371,23.4332,14.803,9.98413,3.5473,6.47009,4.89834,0.527886,2.09109,4.47205,17.9832,9.92829,6.24134,8.97682,23.2913,10.2181,5.81908,17.4491,5.03887,10.4412,1.97555,0.22549,18.5956,12.95,19.9572,2.85112,3.37075,27.1956,27.8313,16.3961,8.48238,2.56965,9.92766,4.73992,17.3704,3.67493,22.0585,31.5784,30.6655,8.06233,5.0255,10.995,6.24745,18.2388,6.25697,8.85316,2.04642,4.38192,12.9715,11.3987,9.48352,4.00665,10.0295,22.5776,13.75,4.55251,25.4854,16.1734,5.14051,0.186884,1099.21
-74.9587,15.3218,3.43504,30.0803,10.085,9.92373,18.6021,6.06608,8.39275,4.92708,10.247,8.69704,26.4187,8.59565,2.20442,2.35958,26.3724,4.83233,31.5599,5.20593,16.7458,39.1226,9.87789,7.97021,9.81458,2.43058,12.8927,26.3098,2.06521,17.483,5.66114,12.8442,31.6447,21.8985,22.1031,8.72274,36.0377,3.37521,1.67498,25.2271,33.8116,4.55271,4.87791,3.51234,4.07842,1.16569,5.83901,19.9588,38.3599,5.30881,24.2385,29.8643,2.65152,29.5015,10.3319,7.53888,13.9426,9.91547,3.90695,12.5918,12.6755,21.6767,19.6646,5.66354,3.25233,12.889,8.98286,7.92987,8.24019,10.9151,7.61375,18.8871,10.7579,17.8364,10.4407,30.731,14.7232,26.5986,22.1803,3.71877,0.194658,27.9987,16.3646,9.63854,22.7011,20.5565,16.5304,12.481,7.08324,28.1883,9.62826,18.2379,4.30533,7.47591,8.08884,2.76099,1.50117,6.51598,16.8475,9.64471,17.2583,25.8194,29.7537,3.16415,13.4246,24.3089,13.441,4.78302,23.4535,19.0176,11.1243,3.15159,14.6857,1.74602,21.9549,3.3599,8.90674,17.2123,2.94869,7.96693,6.38195,8.181,15.5851,9.17024,5.52412,11.2174,45.4837,6.81624,13.7879,22.932,8.18201,12.1778,8.71216,32.6595,29.074,34.0478,10.6744,10.7244,11.6949,20.4226,13.4565,3.35922,8.7277,19.4932,11.0372,15.8015,12.4827,20.1254,22.6727,18.7193,23.5891,13.5524,17.2834,35.5278,0.96855,7.85706,9.66838,33.2479,22.1726,7.04025,10.3162,20.6834,3.27273,34.4409,22.161,3.54567,0.677522,28.8554,38.743,26.4253,7.63777,12.8224,12.307,9.6157,2.2563,0.540884,7.26239,15.3099,4.77825,34.4534,8.17351,10.8184,5.25501,10.9579,12.7584,7.71323,5.66302,12.4131,3.7674,25.8239,16.1686,5.83498,7.19126,3.88145,9.11784,33.9039,10.9333,2.97193,4.7978,4.59528,20.3524,11.7039,28.5408,3.24356,12.7467,14.2824,0.993693,14.4717,5.71894,4.1847,48.0497,2.55136,6.38849,10.5794,13.6451,26.9694,30.7412,19.5993,3.61434,10.2527,9.0033,21.3659,11.7384,21.3939,16.312,1.2499,8.86064,1.1051,5.49255,2.59848,11.0096,15.1882,34.7404,25.9878,5.69256,12.0627,2.52573,25.7155,4.00665,8.08126,11.9878,13.1322,15.9543,22.4659,23.8015,8.214,0.251762,1094.88
-73.1687,11.0071,0.846075,33.7906,3.37064,20.1791,16.5413,6.81483,3.79831,23.3948,17.733,16.5225,27.5806,0.603577,10.3995,9.13983,14.8701,0.689152,22.9452,6.22289,19.722,4.48403,7.73524,7.82743,21.7792,2.72407,16.8935,10.2794,3.20865,17.5851,14.8989,9.57075,26.4069,22.0436,22.1031,1.70197,18.7944,5.664,18.3301,34.1051,32.3594,10.4543,7.67828,23.6257,20.5821,23.3913,1.08563,16.9402,78.6149,2.2652,22.3382,26.6258,16.6649,16.6395,3.75689,7.42125,9.89477,23.3246,3.46765,2.10669,4.59492,28.4727,14.711,6.07653,7.14923,16.7889,22.9211,5.95267,6.50979,11.868,5.53885,21.3949,15.284,17.5871,0.23342,12.8445,6.05793,0.976924,28.2272,14.2146,4.53303,11.6051,20.7457,6.6956,31.6574,11.0298,9.46077,21.3023,15.7781,37.7013,15.9532,1.34907,5.53686,9.00793,10.9671,3.62501,15.6587,6.02073,14.4129,6.96604,27.735,32.5045,30.0457,5.29622,3.18517,4.07746,9.96043,18.7407,3.78083,24.4819,14.6453,3.41771,6.69409,9.30758,42.4702,20.2204,15.0378,18.7319,2.9491,25.4471,18.6178,13.9928,11.2584,9.1546,3.8247,11.6224,52.1556,5.24404,5.91157,2.63525,10.6829,12.9934,3.79953,1.73676,35.2022,18.9963,3.26776,29.9019,7.63752,2.12969,7.57246,19.7599,4.65803,17.0132,12.8133,1.34385,9.87773,18.5956,8.57647,16.4593,14.1004,11.2407,4.18868,24.1125,1.04674,5.10066,9.06184,16.6929,22.4709,15.1024,4.7564,8.03441,29.7136,12.385,3.10596,16.8668,11.2761,8.3757,3.59346,34.4064,7.26191,28.4393,14.5856,4.925,6.95125,12.6835,5.89958,5.01822,13.3902,27.3509,10.9011,12.1764,7.11021,14.1974,20.718,0.776126,22.7512,8.93055,23.6321,15.4706,3.84914,16.4341,3.86819,13.7072,11.1879,2.06482,1.04073,11.1044,4.59773,32.8475,21.1967,23.5001,35.7862,40.8625,17.6692,3.96987,13.7938,9.66187,5.95356,0.656808,22.6465,26.8604,17.4518,22.5451,6.94643,1.25366,8.01094,4.34747,7.37596,10.6049,1.7244,13.1515,14.9574,17.7682,33.8217,13.6001,8.14072,24.6626,6.01,2.51256,15.7234,16.8825,48.4913,7.61336,15.0851,2.60063,9.07541,15.4689,4.93128,9.63397,50.3668,4.81554,7.59231,20.7391,5.21254,15.0499,0.217814,1103.44
-75.4877,5.26487,4.28274,23.9005,9.08054,21.7132,21.3531,7.11961,11.1539,5.19684,12.0741,15.3332,24.7641,11.2257,1.02723,20.5106,29.7374,13.5923,43.2098,13.4639,35.687,15.874,5.29982,8.77095,20.9554,13.9219,4.18246,9.75224,1.3224,11.1258,8.96295,17.4223,12.0319,17.4226,4.25145,9.98918,15.1075,5.83217,15.9259,25.6389,21.9183,9.93882,5.58545,30.8107,18.4408,24.8942,1.60274,9.24593,16.8467,9.42,20.1271,1.59017,13.8603,25.0168,2.42863,17.6434,7.327,19.448,3.5121,9.69774,17.9758,27.2091,16.0661,12.6719,13.8317,17.3035,24.6779,19.1612,11.8768,5.59546,8.80334,11.8774,17.888,0.896899,0.23342,8.89464,24.2543,4.73459,42.3625,3.77826,3.36257,14.1079,8.41643,8.46315,19.2567,19.2323,16.3677,12.0492,13.0218,13.0496,13.2189,7.46527,65.3886,7.75065,13.5857,1.06535,22.2456,14.6116,19.3163,5.90822,32.637,23.9497,30.3975,4.36474,7.71743,9.42821,6.01791,26.0058,19.9773,2.30579,2.88753,4.41121,3.52822,11.3731,11.2562,7.68188,22.6995,15.6548,2.77077,20.9575,23.3964,0.905761,5.86515,6.07792,1.67152,13.3046,17.6188,16.4268,4.65744,0.504865,9.42223,14.0895,11.3368,9.60458,9.11252,62.4602,21.159,1.65722,12.8751,14.0342,7.92148,24.2276,18.5488,6.77319,20.0906,30.404,2.25315,19.6764,11.8326,16.316,9.64758,6.34677,6.02116,23.2047,21.7536,0.49567,2.13977,32.6147,28.5841,14.8785,4.7564,8.1947,35.2021,10.9536,3.57745,7.62939,7.28622,4.44094,10.3614,7.25582,12.0737,23.6006,7.93569,24.7615,4.12392,2.03026,4.96387,4.7012,7.37002,11.3004,19.2743,7.94892,13.885,8.52201,10.4376,9.88203,41.7721,22.2109,13.7669,11.3773,13.8771,10.7288,5.93754,2.27153,16.3206,9.8011,1.62536,12.0815,17.5459,15.1321,21.7322,30.9408,15.3481,35.0997,8.20681,3.42018,1.18485,9.57674,5.94046,15.5123,19.6411,38.1586,47.4612,33.9645,1.30112,0.839938,2.45266,2.7114,12.5949,21.3607,3.02326,4.05704,12.4044,7.94168,2.01182,16.7083,3.2759,5.6286,6.04254,1.49381,13.7824,10.9404,13.9541,3.99124,9.29685,10.583,14.4506,16.3935,13.7601,0.815031,13.1534,18.9125,9.16882,6.41008,20.5234,22.5456,0.272039,1092.16
-74.9635,16.1706,1.95949,17.482,7.9025,20.7791,23.3542,16.3404,1.41237,7.5525,3.11129,35.4403,25.1409,37.3302,10.4305,12.8249,6.10458,7.87504,31.3341,8.61945,7.90164,12.282,5.57044,14.783,23.2623,13.3408,10.8657,5.74077,15.2758,1.28702,3.85317,16.1343,8.48468,15.5377,2.05519,16.0688,2.15713,2.4935,12.0964,43.7527,11.1389,4.8538,28.0087,2.92353,25.4633,22.9534,7.86616,10.1779,12.3924,9.78216,11.8196,23.1275,18.1771,29.0934,2.83779,23.8083,6.64472,21.43,2.73508,3.75492,13.9652,6.148,12.1643,3.81436,28.9341,8.3312,25.8125,17.1523,5.69211,15.9073,35.0092,21.6668,6.43157,10.0915,3.00158,9.26916,22.3366,1.33725,36.5889,27.5104,27.2698,9.64663,23.3866,10.0897,13.1452,22.1601,23.0128,6.29146,14.5168,8.89639,8.18421,25.5039,58.7122,8.30006,16.7642,9.21834,2.34747,13.4401,3.59035,4.65812,10.5177,18.875,11.8331,3.71886,10.9331,22.7992,11.2744,49.8138,5.38755,11.577,6.26402,8.93482,5.23687,3.30837,26.1016,2.30631,13.6294,15.5889,2.26336,23.7223,29.0375,8.64859,7.68571,2.40321,3.48262,7.54404,1.49981,23.4789,16.1838,7.15047,6.69604,19.9839,9.56821,7.11227,10.2363,5.28489,24.6898,17.9093,20.0379,1.03156,6.8571,30.792,18.6263,13.4891,17.8842,19.0901,18.1318,14.0329,16.6342,2.04886,16.407,14.8825,1.41719,24.1434,40.2569,7.39786,7.85661,56.3673,43.2442,10.4242,9.80632,12.2458,13.8489,2.39751,7.35812,2.99641,7.72115,21.0224,19.9662,19.2525,4.62058,6.1873,0.774537,4.33358,5.59674,10.5821,8.63246,12.8357,20.8431,23.1866,22.6277,1.75543,18.9769,8.44512,12.5507,15.341,33.3038,28.6516,14.869,12.9326,16.4102,11.0236,10.6913,4.97324,8.32671,8.26345,0.54563,9.27105,5.635,9.62255,15.1686,26.6293,12.1446,46.0268,8.51292,7.26131,14.194,7.8368,8.97586,0.250348,13.5787,30.9221,15.7313,5.46868,4.76757,7.02039,12.8259,11.9462,1.9337,14.4147,9.00095,13.9579,29.8222,17.7307,4.02468,9.68537,48.0707,12.6551,8.07143,9.35399,2.10598,4.44306,13.3752,2.9164,3.28092,0.841914,7.41821,22.9611,3.34345,4.15255,12.0789,30.1,9.19493,2.37901,11.0473,16.6298,0.400953,1097.12
-74.8848,5.71756,1.68248,6.5753,11.5443,14.5815,26.1489,24.0681,9.83578,5.85925,8.72203,34.363,6.66485,22.58,4.68268,7.45466,15.4701,6.50451,37.6356,5.05604,11.9205,8.39184,3.81535,10.5626,20.6177,16.8751,18.3004,13.6452,19.7843,13.2978,9.74908,5.5094,0.628235,17.4379,2.05519,8.33754,3.58263,15.171,40.1969,31.3078,17.4898,8.51658,22.2616,12.3859,8.32173,7.71426,11.9926,10.5535,15.9839,16.5666,12.2213,30.9529,17.4289,0.882131,15.4306,10.6687,11.5143,33.3781,5.02313,26.2562,24.938,5.3746,1.25796,4.63485,9.15888,5.53309,7.00545,19.5484,5.44883,40.2679,29.7976,9.56894,4.69162,18.788,9.58224,18.1937,20.8501,15.5222,5.52923,29.9715,9.24056,23.739,20.3027,5.05926,0.364851,5.40467,2.92739,3.5782,4.13855,3.55155,13.7862,35.1477,12.6018,18.7596,0.964913,3.86929,5.63082,17.1951,22.5174,0.598041,3.16908,6.69005,2.43431,10.4736,19.118,2.42741,18.6847,34.7057,7.44508,27.8519,7.72229,7.96554,4.86062,18.6972,65.727,9.04643,7.24599,15.2213,3.07916,4.13534,22.4943,4.04817,5.26574,4.53997,9.58674,17.9927,5.08965,6.87817,17.273,40.8463,3.68239,31.1148,19.1162,26.3319,14.3316,11.7245,3.55287,34.4208,1.76786,12.1823,8.20959,11.277,43.4342,29.4182,5.1211,0.911613,31.0811,33.6106,3.45429,3.6261,14.2259,11.9106,21.0739,13.0293,8.57247,3.38014,10.6281,51.8933,21.3585,3.04477,20.7999,24.9398,26.8056,38.3297,10.9142,5.09761,2.04169,2.24811,1.24584,3.52304,17.2768,2.38478,13.8932,21.3035,8.95788,21.8259,10.7744,9.09562,32.0541,3.84414,61.6169,7.13156,5.08233,6.10875,0.478045,4.34569,4.25693,4.07328,7.60806,1.71955,19.3186,10.0704,19.2632,14.3011,9.52965,10.7312,6.13832,27.8732,6.27792,12.2735,1.67222,3.78413,5.02141,0.0448344,2.25683,13.0203,8.66868,10.8589,8.20464,7.15145,28.3098,19.1543,16.1743,25.4583,7.90589,17.3018,32.0341,34.848,8.33893,23.3096,7.4197,4.29559,12.0814,10.5185,2.02523,4.72096,20.3092,21.1393,1.31113,24.059,10.3061,4.34194,11.6993,10.4345,22.8584,3.79458,5.06613,17.8402,4.96436,13.4866,5.52816,24.4404,4.81999,0.594746,11.8826,16.9821,0.482061,1098.46
-74.1431,13.0704,2.44198,6.70892,9.67858,4.38132,32.0091,26.9132,17.5608,18.2895,4.985,35.1375,6.27229,12.7607,4.06174,10.4665,24.3791,6.30343,6.43575,11.6296,6.22762,25.9838,9.01242,4.13039,30.8145,19.6576,13.5162,13.1723,14.3545,5.0807,20.9675,0.977763,1.81376,35.796,5.66684,25.1104,10.7387,0.665546,30.9075,8.12217,12.54,6.68126,31.6757,4.37903,15.3126,23.347,22.2755,10.5433,3.08443,19.035,5.88518,22.3019,17.3839,18.2769,5.43586,35.2649,1.80976,1.80386,4.61644,11.194,23.7169,5.66111,5.96756,6.00799,8.59535,12.6127,8.75413,37.2775,3.33429,59.6514,15.1854,27.3407,13.6266,24.9013,3.67527,13.8775,21.5676,7.88225,4.06161,23.6749,6.44036,18.7453,3.59124,19.1002,18.0533,11.5833,8.05953,3.24161,4.13855,0.94589,15.4455,6.64935,4.15337,8.76406,29.5521,21.2031,7.65697,16.5827,16.9001,11.7257,10.4299,7.88505,5.01332,2.78678,22.3625,8.42172,13.1149,18.75,3.75098,4.29502,6.30259,8.82825,6.21052,18.82,18.8883,15.5359,12.6984,14.9291,5.33084,9.41281,26.9092,3.51616,15.3187,13.3762,12.6921,13.0393,11.8265,14.6688,10.0718,12.7809,21.7708,9.86322,14.6821,19.9782,36.0703,4.82538,7.64276,40.9104,6.56665,25.8449,6.68743,13.7255,21.8228,12.0754,12.1496,14.3405,12.4689,56.7147,13.1977,16.6632,9.972,17.9498,5.64462,24.402,4.29857,15.2045,5.25539,11.7922,3.07684,3.42182,20.2694,26.2548,7.34674,24.3541,11.3996,6.35954,10.4778,5.23999,5.16554,15.5349,19.6794,11.9414,17.2201,41.7262,3.40905,6.30879,29.1567,12.7514,19.598,14.8033,26.1236,6.62124,23.0863,5.13273,8.42561,44.5658,3.20516,5.1425,9.9494,1.71955,14.1386,7.78667,28.9268,22.6574,12.2363,5.73176,8.96122,39.0585,6.06119,19.1546,20.0581,2.3128,6.4708,16.4638,9.81517,2.83694,5.23557,11.6052,1.93726,8.64987,4.01153,1.40928,16.8019,13.5411,11.3465,27.2715,4.96593,19.7513,3.9607,6.92055,8.93651,9.8409,7.11709,32.172,2.02843,14.3345,23.9074,18.3583,2.60907,11.9101,3.04109,1.10779,8.74918,7.04418,34.1706,22.7164,6.37879,5.83685,1.34004,4.69459,2.0004,13.0807,5.81234,4.63787,0.491227,11.0038,0.535355,1086.88
